Date,HRP_Return
2025-01-05,0.7064309828915871
2025-01-12,0.7007166228423192
2025-01-19,0.7283723560721527
2025-01-26,0.7471200131311411
2025-02-02,0.7491675385086072
2025-02-09,0.7605667665254869
2025-02-16,0.7807363817372066
2025-02-23,0.7836973630884516
2025-03-02,0.7752607010406305
2025-03-09,0.7759134349198009
2025-03-16,0.7743629864421626
2025-03-23,0.784243394366398
2025-03-30,0.7823658472651966
2025-04-06,0.7369850236673838
2025-04-13,0.7452089567266293
2025-04-20,0.7674029821979693
2025-04-27,0.7909389094294679
2025-05-04,0.78836756449872
2025-05-11,0.7957222576765723
2025-05-18,0.7989976124555644
2025-05-25,0.8010056817216826
2025-06-01,0.800961935487595
2025-06-08,0.8121955393843077
2025-06-15,0.8281832514577829
2025-06-22,0.8287250970642797
2025-06-29,0.8301401828006114
2025-07-06,0.8378949558338009
2025-07-13,0.8346602438766368
2025-07-20,0.8393753760355931
2025-07-27,0.8471277651842166
2025-08-03,0.8394823018559041
